 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   500000000.000000        11745854.0000000     
 (25600.0000000000,0.000000000000000E+000)
 (9929029.00000000,6.698238145244624E-004)
 (30284.3170666537,-2.043015160682308E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
 27     0.1692555872E+000+/-     0.012455%    +i  -0.5863958332E-001+/-     0.040585%
 28     0.1746296666E+000+/-     0.012214%    +i  -0.4576176264E-001+/-     0.051480%
 29     0.1755455723E+000+/-     0.012178%    +i  -0.3355028992E-001+/-     0.069614%
 30     0.1745896413E+000+/-     0.012230%    +i  -0.2133754579E-001+/-     0.108406%
 31     0.1794693787E+000+/-     0.012054%    +i  -0.1311329956E-001+/-     0.176762%
 32     0.1871724758E+000+/-     0.011826%    +i  -0.8687666743E-011+/-     0.000000%
 33     0.1794693787E+000+/-     0.012054%    +i   0.1311329955E-001+/-     0.176762%
 34     0.1745896413E+000+/-     0.012230%    +i   0.2133754578E-001+/-     0.108406%
 35     0.1755455723E+000+/-     0.012178%    +i   0.3355028990E-001+/-     0.069614%
 36     0.1746296666E+000+/-     0.012214%    +i   0.4576176263E-001+/-     0.051480%
 37     0.1692555872E+000+/-     0.012455%    +i   0.5863958331E-001+/-     0.040585%
 38     0.1698763503E+000+/-     0.012512%    +i   0.7597585762E-001+/-     0.032817%
 39     0.1600984866E+000+/-     0.013013%    +i   0.8290068280E-001+/-     0.029848%
 40     0.1530204700E+000+/-     0.013430%    +i   0.8869372022E-001+/-     0.027631%
 41     0.1409567812E+000+/-     0.014059%    +i   0.1039001281E+000+/-     0.023919%
 42     0.1344935418E+000+/-     0.014719%    +i   0.1116220410E+000+/-     0.022352%
 43     0.1254002768E+000+/-     0.015651%    +i   0.1174942151E+000+/-     0.021175%
 44     0.1191601357E+000+/-     0.016518%    +i   0.1273277435E+000+/-     0.019713%
 45     0.1064374808E+000+/-     0.018240%    +i   0.1357135179E+000+/-     0.018630%
 46     0.9786540692E-001+/-     0.019875%    +i   0.1472378116E+000+/-     0.017341%
 47     0.9036078059E-001+/-     0.021942%    +i   0.1502957237E+000+/-     0.016808%
 48     0.7586433960E-001+/-     0.025621%    +i   0.1533776178E+000+/-     0.016216%
 49     0.6524120967E-001+/-     0.030385%    +i   0.1619001521E+000+/-     0.015518%
 50     0.5629445597E-001+/-     0.036034%    +i   0.1606775158E+000+/-     0.015224%
 51     0.4128942827E-001+/-     0.050012%    +i   0.1703671259E+000+/-     0.014517%
 52     0.3053212784E-001+/-     0.067989%    +i   0.1640042155E+000+/-     0.014417%
 53     0.2066373254E-001+/-     0.105259%    +i   0.1713697839E+000+/-     0.013788%
 54     0.1485636761E-002+/-     1.484189%    +i   0.1758207879E+000+/-     0.013353%
 55    -0.5735970058E-002+/-     0.397602%    +i   0.1724539924E+000+/-     0.013121%
 56    -0.2075005780E-001+/-     0.114171%    +i   0.1728302092E+000+/-     0.012854%
 57    -0.3201370306E-001+/-     0.075364%    +i   0.1715459844E+000+/-     0.012486%
 58    -0.4453278498E-001+/-     0.055486%    +i   0.1668099386E+000+/-     0.012313%
 59    -0.5961162142E-001+/-     0.043125%    +i   0.1680932303E+000+/-     0.011903%
 60    -0.7100012677E-001+/-     0.036842%    +i   0.1602252757E+000+/-     0.011833%
 61    -0.8804391990E-001+/-     0.030646%    +i   0.1567706662E+000+/-     0.011589%
 62    -0.8913049781E-001+/-     0.030856%    +i   0.1490050884E+000+/-     0.011424%
 63    -0.9032413133E-001+/-     0.030466%    +i   0.1395865783E+000+/-     0.011370%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   17500000000.0000        469194293.000000     
 (25600.0000000000,0.000000000000000E+000)
 (407635474.000000,2.284448650560524E-002)
 (29465.9681674319,-1.651315832673313E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.9732891275E-001+/-     0.027074%    +i  -0.6753740509E-001+/-     0.022621%
  1    -0.9172297760E-001+/-     0.029743%    +i  -0.1389501644E+000+/-     0.011242%
  2    -0.9062498916E-001+/-     0.030121%    +i  -0.1487650100E+000+/-     0.011284%
  3    -0.9074985817E-001+/-     0.029583%    +i  -0.1573150648E+000+/-     0.011428%
  4    -0.7113854403E-001+/-     0.036379%    +i  -0.1593815910E+000+/-     0.011705%
  5    -0.6022793002E-001+/-     0.042269%    +i  -0.1675607761E+000+/-     0.011769%
  6    -0.4481083154E-001+/-     0.054405%    +i  -0.1655589109E+000+/-     0.012196%
  7    -0.3245820005E-001+/-     0.073931%    +i  -0.1718510630E+000+/-     0.012323%
  8    -0.2153639035E-001+/-     0.109070%    +i  -0.1729728736E+000+/-     0.012693%
  9    -0.6165503352E-002+/-     0.366459%    +i  -0.1721314888E+000+/-     0.012972%
 10     0.2790922654E-003+/-     7.784065%    +i  -0.1751145293E+000+/-     0.013217%
 11     0.2038624608E-001+/-     0.105551%    +i  -0.1706557765E+000+/-     0.013646%
 12     0.3102708368E-001+/-     0.066554%    +i  -0.1636367648E+000+/-     0.014258%
 13     0.3974072520E-001+/-     0.051220%    +i  -0.1708480733E+000+/-     0.014333%
 14     0.5548211685E-001+/-     0.036130%    +i  -0.1608030488E+000+/-     0.015044%
 15     0.6441958414E-001+/-     0.030472%    +i  -0.1631619872E+000+/-     0.015293%
 16     0.7654201918E-001+/-     0.025312%    +i  -0.1533148422E+000+/-     0.016047%
 17     0.9004316679E-001+/-     0.021761%    +i  -0.1491290296E+000+/-     0.016673%
 18     0.9731657867E-001+/-     0.019744%    +i  -0.1474350437E+000+/-     0.017134%
 19     0.1066510162E+000+/-     0.018058%    +i  -0.1363643602E+000+/-     0.018390%
 20     0.1198671316E+000+/-     0.016329%    +i  -0.1278023980E+000+/-     0.019490%
 21     0.1251930874E+000+/-     0.015489%    +i  -0.1185752612E+000+/-     0.020840%
 22     0.1343792518E+000+/-     0.014568%    +i  -0.1113945775E+000+/-     0.022144%
 23     0.1405918804E+000+/-     0.013913%    +i  -0.1041422373E+000+/-     0.023621%
 24     0.1528039213E+000+/-     0.013276%    +i  -0.8931942482E-001+/-     0.027208%
 25     0.1595015158E+000+/-     0.012887%    +i  -0.8176262497E-001+/-     0.029814%
 26     0.1701683594E+000+/-     0.012362%    +i  -0.7542598303E-001+/-     0.032717%
 27     0.1694871967E+000+/-     0.012311%    +i  -0.5756948085E-001+/-     0.040901%
 28     0.1736743967E+000+/-     0.012094%    +i  -0.4523783512E-001+/-     0.051393%
 29     0.1767401233E+000+/-     0.012003%    +i  -0.3325309186E-001+/-     0.069916%
 30     0.1744845867E+000+/-     0.012080%    +i  -0.2167792353E-001+/-     0.105753%
 31     0.1799475017E+000+/-     0.011894%    +i  -0.1265560307E-001+/-     0.181885%
 32     0.1869576412E+000+/-     0.011684%    +i  -0.1047737889E-010+/-     0.000000%
 33     0.1799475017E+000+/-     0.011894%    +i   0.1265560305E-001+/-     0.181885%
 34     0.1744845867E+000+/-     0.012080%    +i   0.2167792351E-001+/-     0.105753%
 35     0.1767401233E+000+/-     0.012003%    +i   0.3325309184E-001+/-     0.069916%
 36     0.1736743967E+000+/-     0.012094%    +i   0.4523783511E-001+/-     0.051393%
 37     0.1694871967E+000+/-     0.012311%    +i   0.5756948084E-001+/-     0.040901%
 38     0.1701683594E+000+/-     0.012362%    +i   0.7542598301E-001+/-     0.032717%
 39     0.1595015159E+000+/-     0.012887%    +i   0.8176262495E-001+/-     0.029814%
 40     0.1528039213E+000+/-     0.013276%    +i   0.8931942481E-001+/-     0.027208%
 41     0.1405918804E+000+/-     0.013913%    +i   0.1041422373E+000+/-     0.023621%
 42     0.1343792518E+000+/-     0.014568%    +i   0.1113945775E+000+/-     0.022144%
 43     0.1251930874E+000+/-     0.015489%    +i   0.1185752612E+000+/-     0.020840%
 44     0.1198671316E+000+/-     0.016329%    +i   0.1278023980E+000+/-     0.019490%
 45     0.1066510162E+000+/-     0.018058%    +i   0.1363643602E+000+/-     0.018390%
 46     0.9731657869E-001+/-     0.019744%    +i   0.1474350437E+000+/-     0.017134%
 47     0.9004316681E-001+/-     0.021761%    +i   0.1491290296E+000+/-     0.016673%
 48     0.7654201920E-001+/-     0.025312%    +i   0.1533148422E+000+/-     0.016047%
 49     0.6441958416E-001+/-     0.030472%    +i   0.1631619872E+000+/-     0.015293%
 50     0.5548211687E-001+/-     0.036130%    +i   0.1608030487E+000+/-     0.015044%
 51     0.3974072522E-001+/-     0.051220%    +i   0.1708480733E+000+/-     0.014333%
 52     0.3102708370E-001+/-     0.066554%    +i   0.1636367648E+000+/-     0.014258%
 53     0.2038624610E-001+/-     0.105551%    +i   0.1706557765E+000+/-     0.013646%
 54     0.2790922850E-003+/-     7.784065%    +i   0.1751145293E+000+/-     0.013217%
 55    -0.6165503333E-002+/-     0.366459%    +i   0.1721314888E+000+/-     0.012972%
 56    -0.2153639033E-001+/-     0.109070%    +i   0.1729728736E+000+/-     0.012693%
 57    -0.3245820003E-001+/-     0.073931%    +i   0.1718510630E+000+/-     0.012323%
 58    -0.4481083152E-001+/-     0.054405%    +i   0.1655589109E+000+/-     0.012196%
 59    -0.6022793000E-001+/-     0.042269%    +i   0.1675607761E+000+/-     0.011769%
 60    -0.7113854401E-001+/-     0.036379%    +i   0.1593815910E+000+/-     0.011705%
 61    -0.9074985816E-001+/-     0.029583%    +i   0.1573150648E+000+/-     0.011428%
 62    -0.9062498915E-001+/-     0.030121%    +i   0.1487650100E+000+/-     0.011284%
 63    -0.9172297758E-001+/-     0.029743%    +i   0.1389501645E+000+/-     0.011242%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   17500000000.0000        468923120.000000     
 (25600.0000000000,0.000000000000000E+000)
 (407330928.000000,1.868719434911974E-002)
 (29470.9560379859,-1.352044358232986E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.9770594916E-001+/-     0.027006%    +i  -0.6770272330E-001+/-     0.022579%
  1    -0.9054395192E-001+/-     0.030036%    +i  -0.1386251848E+000+/-     0.011243%
  2    -0.9056373116E-001+/-     0.030011%    +i  -0.1482394671E+000+/-     0.011291%
  3    -0.8907864628E-001+/-     0.029981%    +i  -0.1563687341E+000+/-     0.011441%
  4    -0.7171949863E-001+/-     0.036159%    +i  -0.1601201345E+000+/-     0.011673%
  5    -0.6113011178E-001+/-     0.041494%    +i  -0.1674093054E+000+/-     0.011768%
  6    -0.4581148393E-001+/-     0.053402%    +i  -0.1668423989E+000+/-     0.012151%
  7    -0.3400728358E-001+/-     0.070210%    +i  -0.1719784255E+000+/-     0.012314%
  8    -0.2253537217E-001+/-     0.103511%    +i  -0.1724345371E+000+/-     0.012702%
  9    -0.6893310041E-002+/-     0.326960%    +i  -0.1724439963E+000+/-     0.012953%
 10     0.4675634346E-003+/-     4.662197%    +i  -0.1759138049E+000+/-     0.013179%
 11     0.1902417329E-001+/-     0.113009%    +i  -0.1723389696E+000+/-     0.013585%
 12     0.3045997087E-001+/-     0.067632%    +i  -0.1641929398E+000+/-     0.014227%
 13     0.4009247801E-001+/-     0.050913%    +i  -0.1714114952E+000+/-     0.014297%
 14     0.5544941122E-001+/-     0.036152%    +i  -0.1612838909E+000+/-     0.015010%
 15     0.6378566378E-001+/-     0.030640%    +i  -0.1634513156E+000+/-     0.015258%
 16     0.7446637439E-001+/-     0.025659%    +i  -0.1537762502E+000+/-     0.015991%
 17     0.9004176923E-001+/-     0.021779%    +i  -0.1509788426E+000+/-     0.016570%
 18     0.9757823519E-001+/-     0.019693%    +i  -0.1466457370E+000+/-     0.017163%
 19     0.1055889496E+000+/-     0.018098%    +i  -0.1358667409E+000+/-     0.018378%
 20     0.1184556199E+000+/-     0.016370%    +i  -0.1267217960E+000+/-     0.019516%
 21     0.1255053004E+000+/-     0.015466%    +i  -0.1176952735E+000+/-     0.020916%
 22     0.1350414231E+000+/-     0.014531%    +i  -0.1112295290E+000+/-     0.022174%
 23     0.1402516210E+000+/-     0.013902%    +i  -0.1046873244E+000+/-     0.023498%
 24     0.1530453056E+000+/-     0.013252%    +i  -0.8961373206E-001+/-     0.027130%
 25     0.1612866815E+000+/-     0.012823%    +i  -0.8189589778E-001+/-     0.029902%
 26     0.1698766724E+000+/-     0.012348%    +i  -0.7600110113E-001+/-     0.032458%
 27     0.1687038414E+000+/-     0.012310%    +i  -0.5820395579E-001+/-     0.040373%
 28     0.1750398158E+000+/-     0.012037%    +i  -0.4642196931E-001+/-     0.050396%
 29     0.1749259828E+000+/-     0.012036%    +i  -0.3291524786E-001+/-     0.070049%
 30     0.1750372106E+000+/-     0.012048%    +i  -0.2216207125E-001+/-     0.103615%
 31     0.1794045044E+000+/-     0.011891%    +i  -0.1358487029E-001+/-     0.168995%
 32     0.1867653803E+000+/-     0.011675%    +i  -0.8568268992E-011+/-     0.000000%
 33     0.1794045044E+000+/-     0.011891%    +i   0.1358487028E-001+/-     0.168995%
 34     0.1750372106E+000+/-     0.012048%    +i   0.2216207123E-001+/-     0.103615%
 35     0.1749259828E+000+/-     0.012036%    +i   0.3291524784E-001+/-     0.070049%
 36     0.1750398158E+000+/-     0.012037%    +i   0.4642196929E-001+/-     0.050396%
 37     0.1687038414E+000+/-     0.012310%    +i   0.5820395578E-001+/-     0.040373%
 38     0.1698766724E+000+/-     0.012348%    +i   0.7600110111E-001+/-     0.032458%
 39     0.1612866815E+000+/-     0.012823%    +i   0.8189589777E-001+/-     0.029902%
 40     0.1530453056E+000+/-     0.013252%    +i   0.8961373205E-001+/-     0.027130%
 41     0.1402516210E+000+/-     0.013902%    +i   0.1046873244E+000+/-     0.023498%
 42     0.1350414231E+000+/-     0.014531%    +i   0.1112295290E+000+/-     0.022174%
 43     0.1255053004E+000+/-     0.015466%    +i   0.1176952735E+000+/-     0.020916%
 44     0.1184556199E+000+/-     0.016370%    +i   0.1267217959E+000+/-     0.019516%
 45     0.1055889496E+000+/-     0.018098%    +i   0.1358667409E+000+/-     0.018378%
 46     0.9757823520E-001+/-     0.019693%    +i   0.1466457370E+000+/-     0.017163%
 47     0.9004176925E-001+/-     0.021779%    +i   0.1509788426E+000+/-     0.016570%
 48     0.7446637441E-001+/-     0.025659%    +i   0.1537762502E+000+/-     0.015991%
 49     0.6378566380E-001+/-     0.030640%    +i   0.1634513156E+000+/-     0.015258%
 50     0.5544941124E-001+/-     0.036152%    +i   0.1612838909E+000+/-     0.015010%
 51     0.4009247803E-001+/-     0.050913%    +i   0.1714114952E+000+/-     0.014297%
 52     0.3045997088E-001+/-     0.067632%    +i   0.1641929398E+000+/-     0.014227%
 53     0.1902417330E-001+/-     0.113009%    +i   0.1723389696E+000+/-     0.013585%
 54     0.4675634507E-003+/-     4.662197%    +i   0.1759138049E+000+/-     0.013179%
 55    -0.6893310025E-002+/-     0.326960%    +i   0.1724439963E+000+/-     0.012953%
 56    -0.2253537216E-001+/-     0.103511%    +i   0.1724345371E+000+/-     0.012702%
 57    -0.3400728356E-001+/-     0.070210%    +i   0.1719784255E+000+/-     0.012314%
 58    -0.4581148391E-001+/-     0.053402%    +i   0.1668423989E+000+/-     0.012151%
 59    -0.6113011176E-001+/-     0.041494%    +i   0.1674093054E+000+/-     0.011768%
 60    -0.7171949862E-001+/-     0.036159%    +i   0.1601201345E+000+/-     0.011673%
 61    -0.8907864627E-001+/-     0.029981%    +i   0.1563687342E+000+/-     0.011441%
 62    -0.9056373115E-001+/-     0.030011%    +i   0.1482394671E+000+/-     0.011291%
 63    -0.9054395190E-001+/-     0.030036%    +i   0.1386251848E+000+/-     0.011243%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   18000000000.0000        483450158.000000     
 (25600.0000000000,0.000000000000000E+000)
 (420310416.000000,1.983676704969622E-002)
 (29445.6753239254,-1.389703846934156E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.9753013897E-001+/-     0.026665%    +i  -0.6698827009E-001+/-     0.022379%
  1    -0.9287338589E-001+/-     0.029150%    +i  -0.1389852332E+000+/-     0.011075%
  2    -0.9268693539E-001+/-     0.029101%    +i  -0.1483198288E+000+/-     0.011136%
  3    -0.9018327449E-001+/-     0.029231%    +i  -0.1554879324E+000+/-     0.011317%
  4    -0.7294652854E-001+/-     0.035261%    +i  -0.1602531130E+000+/-     0.011513%
  5    -0.6226960085E-001+/-     0.040196%    +i  -0.1666219916E+000+/-     0.011640%
  6    -0.4700254514E-001+/-     0.051382%    +i  -0.1662946957E+000+/-     0.012012%
  7    -0.3390839159E-001+/-     0.069459%    +i  -0.1706497147E+000+/-     0.012192%
  8    -0.2334070574E-001+/-     0.099219%    +i  -0.1731238768E+000+/-     0.012516%
  9    -0.7482548692E-002+/-     0.298696%    +i  -0.1727427195E+000+/-     0.012779%
 10    -0.1407608724E-002+/-     1.531943%    +i  -0.1770076504E+000+/-     0.012984%
 11     0.1854201743E-001+/-     0.114778%    +i  -0.1723254887E+000+/-     0.013415%
 12     0.2970205838E-001+/-     0.068678%    +i  -0.1647893830E+000+/-     0.014031%
 13     0.3888851262E-001+/-     0.051751%    +i  -0.1716221173E+000+/-     0.014111%
 14     0.5501429156E-001+/-     0.036039%    +i  -0.1613033752E+000+/-     0.014825%
 15     0.6325999519E-001+/-     0.030579%    +i  -0.1641695024E+000+/-     0.015042%
 16     0.7325569471E-001+/-     0.025684%    +i  -0.1544694564E+000+/-     0.015762%
 17     0.9003116404E-001+/-     0.021584%    +i  -0.1516522531E+000+/-     0.016343%
 18     0.9737270638E-001+/-     0.019494%    +i  -0.1449196257E+000+/-     0.017054%
 19     0.1051367425E+000+/-     0.017939%    +i  -0.1370473307E+000+/-     0.018075%
 20     0.1184657769E+000+/-     0.016190%    +i  -0.1276649015E+000+/-     0.019219%
 21     0.1254470220E+000+/-     0.015297%    +i  -0.1170392038E+000+/-     0.020746%
 22     0.1345450538E+000+/-     0.014369%    +i  -0.1122001639E+000+/-     0.021788%
 23     0.1402431655E+000+/-     0.013736%    +i  -0.1047888254E+000+/-     0.023225%
 24     0.1538438337E+000+/-     0.013055%    +i  -0.9074340875E-001+/-     0.026649%
 25     0.1610336046E+000+/-     0.012671%    +i  -0.8145711744E-001+/-     0.029685%
 26     0.1702517135E+000+/-     0.012191%    +i  -0.7485722332E-001+/-     0.032553%
 27     0.1683110710E+000+/-     0.012165%    +i  -0.5796936322E-001+/-     0.040067%
 28     0.1750704865E+000+/-     0.011880%    +i  -0.4655256023E-001+/-     0.049791%
 29     0.1747077653E+000+/-     0.011889%    +i  -0.3217164975E-001+/-     0.070850%
 30     0.1748267602E+000+/-     0.011898%    +i  -0.2138283534E-001+/-     0.106178%
 31     0.1804527010E+000+/-     0.011706%    +i  -0.1284489474E-001+/-     0.177673%
 32     0.1866093993E+000+/-     0.011524%    +i  -0.8807126931E-011+/-     0.000000%
