 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
 50     0.4999301641E-001+/-     0.034989%    +i   0.1627583436E+000+/-     0.013063%
 51     0.3832923651E-001+/-     0.047127%    +i   0.1674547372E+000+/-     0.012638%
 52     0.2509665181E-001+/-     0.073344%    +i   0.1722973669E+000+/-     0.012188%
 53     0.9758589480E-002+/-     0.193767%    +i   0.1740924983E+000+/-     0.011900%
 54    -0.2988315074E-002+/-     0.649541%    +i   0.1736524729E+000+/-     0.011611%
 55    -0.1380602936E-001+/-     0.144081%    +i   0.1715456795E+000+/-     0.011369%
 56    -0.2939035786E-001+/-     0.068809%    +i   0.1690571524E+000+/-     0.011208%
 57    -0.4222823872E-001+/-     0.049691%    +i   0.1697923432E+000+/-     0.010857%
 58    -0.5269967251E-001+/-     0.041228%    +i   0.1631833757E+000+/-     0.010783%
 59    -0.6500353981E-001+/-     0.034765%    +i   0.1634718633E+000+/-     0.010414%
 60    -0.7958301960E-001+/-     0.029321%    +i   0.1616182283E+000+/-     0.010109%
 61    -0.8935092805E-001+/-     0.026202%    +i   0.1526168880E+000+/-     0.010043%
 62    -0.1111408709E+000+/-     0.022128%    +i   0.1492307252E+000+/-     0.009844%
 63    -0.1120872222E+000+/-     0.022459%    +i   0.1421662752E+000+/-     0.009699%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
   23000000000.0000        618924007.000000     
 (25600.0000000000,0.000000000000000E+000)
 (538271502.000000,2.980124839504287E-002)
 (29435.8042741040,-1.629704919582458E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1034234882E+000+/-     0.022640%    +i  -0.6507575605E-001+/-     0.019885%
  1    -0.1123280896E+000+/-     0.022193%    +i  -0.1420197355E+000+/-     0.009587%
  2    -0.1115539897E+000+/-     0.021796%    +i  -0.1487636027E+000+/-     0.009743%
  3    -0.9026725193E-001+/-     0.025655%    +i  -0.1523041375E+000+/-     0.009936%
  4    -0.8059617104E-001+/-     0.028662%    +i  -0.1616655988E+000+/-     0.009990%
  5    -0.6499801568E-001+/-     0.034428%    +i  -0.1633520136E+000+/-     0.010294%
  6    -0.5288340716E-001+/-     0.040563%    +i  -0.1624580413E+000+/-     0.010682%
  7    -0.4265119321E-001+/-     0.048566%    +i  -0.1690879100E+000+/-     0.010756%
  8    -0.2996604395E-001+/-     0.066890%    +i  -0.1695489080E+000+/-     0.011061%
  9    -0.1439780886E-001+/-     0.136668%    +i  -0.1716196587E+000+/-     0.011237%
 10    -0.3650444020E-002+/-     0.526057%    +i  -0.1739539128E+000+/-     0.011468%
 11     0.9439738661E-002+/-     0.197888%    +i  -0.1736233540E+000+/-     0.011780%
 12     0.2460963675E-001+/-     0.073963%    +i  -0.1723718370E+000+/-     0.012046%
 13     0.3753476231E-001+/-     0.047599%    +i  -0.1683382401E+000+/-     0.012461%
 14     0.4941739401E-001+/-     0.034960%    +i  -0.1627011533E+000+/-     0.012917%
 15     0.6581753867E-001+/-     0.026618%    +i  -0.1620996646E+000+/-     0.013273%
 16     0.7633829448E-001+/-     0.022626%    +i  -0.1574109250E+000+/-     0.013784%
 17     0.8205489571E-001+/-     0.020111%    +i  -0.1505352771E+000+/-     0.014355%
 18     0.9324530490E-001+/-     0.017835%    +i  -0.1428156127E+000+/-     0.015204%
 19     0.1076797319E+000+/-     0.015589%    +i  -0.1378851768E+000+/-     0.015738%
 20     0.1147873436E+000+/-     0.014619%    +i  -0.1245895038E+000+/-     0.017192%
 21     0.1223326056E+000+/-     0.013544%    +i  -0.1245166855E+000+/-     0.017480%
 22     0.1354007108E+000+/-     0.012626%    +i  -0.1133440253E+000+/-     0.019127%
 23     0.1431280430E+000+/-     0.012044%    +i  -0.1020759954E+000+/-     0.020876%
 24     0.1483546541E+000+/-     0.011646%    +i  -0.8997646116E-001+/-     0.023372%
 25     0.1558192307E+000+/-     0.011226%    +i  -0.8296837895E-001+/-     0.025509%
 26     0.1628980767E+000+/-     0.010941%    +i  -0.6679232216E-001+/-     0.031189%
 27     0.1665081581E+000+/-     0.010684%    +i  -0.6482808464E-001+/-     0.032500%
 28     0.1691652005E+000+/-     0.010600%    +i  -0.4617183353E-001+/-     0.044279%
 29     0.1774313485E+000+/-     0.010331%    +i  -0.3496249163E-001+/-     0.059170%
 30     0.1781077751E+000+/-     0.010291%    +i  -0.2216221638E-001+/-     0.091788%
 31     0.1768798683E+000+/-     0.010323%    +i  -0.1599035566E-001+/-     0.126169%
 32     0.1720490793E+000+/-     0.010430%    +i  -0.9525448271E-011+/-     0.000000%
 33     0.1768798683E+000+/-     0.010323%    +i   0.1599035564E-001+/-     0.126169%
 34     0.1781077751E+000+/-     0.010291%    +i   0.2216221636E-001+/-     0.091788%
 35     0.1774313485E+000+/-     0.010331%    +i   0.3496249161E-001+/-     0.059170%
 36     0.1691652005E+000+/-     0.010600%    +i   0.4617183351E-001+/-     0.044279%
 37     0.1665081581E+000+/-     0.010684%    +i   0.6482808463E-001+/-     0.032500%
 38     0.1628980767E+000+/-     0.010941%    +i   0.6679232214E-001+/-     0.031189%
 39     0.1558192307E+000+/-     0.011226%    +i   0.8296837894E-001+/-     0.025509%
 40     0.1483546541E+000+/-     0.011646%    +i   0.8997646115E-001+/-     0.023372%
 41     0.1431280430E+000+/-     0.012044%    +i   0.1020759954E+000+/-     0.020876%
 42     0.1354007109E+000+/-     0.012626%    +i   0.1133440252E+000+/-     0.019127%
 43     0.1223326056E+000+/-     0.013544%    +i   0.1245166855E+000+/-     0.017480%
 44     0.1147873436E+000+/-     0.014619%    +i   0.1245895038E+000+/-     0.017192%
 45     0.1076797319E+000+/-     0.015589%    +i   0.1378851768E+000+/-     0.015738%
 46     0.9324530492E-001+/-     0.017835%    +i   0.1428156127E+000+/-     0.015204%
 47     0.8205489573E-001+/-     0.020111%    +i   0.1505352771E+000+/-     0.014355%
 48     0.7633829450E-001+/-     0.022626%    +i   0.1574109250E+000+/-     0.013784%
 49     0.6581753869E-001+/-     0.026618%    +i   0.1620996646E+000+/-     0.013273%
 50     0.4941739402E-001+/-     0.034960%    +i   0.1627011533E+000+/-     0.012917%
 51     0.3753476233E-001+/-     0.047599%    +i   0.1683382401E+000+/-     0.012461%
 52     0.2460963677E-001+/-     0.073963%    +i   0.1723718370E+000+/-     0.012046%
 53     0.9439738680E-002+/-     0.197888%    +i   0.1736233540E+000+/-     0.011780%
 54    -0.3650444001E-002+/-     0.526057%    +i   0.1739539128E+000+/-     0.011468%
 55    -0.1439780884E-001+/-     0.136668%    +i   0.1716196587E+000+/-     0.011237%
 56    -0.2996604393E-001+/-     0.066890%    +i   0.1695489080E+000+/-     0.011061%
 57    -0.4265119319E-001+/-     0.048566%    +i   0.1690879100E+000+/-     0.010756%
 58    -0.5288340715E-001+/-     0.040563%    +i   0.1624580413E+000+/-     0.010682%
 59    -0.6499801566E-001+/-     0.034428%    +i   0.1633520136E+000+/-     0.010294%
 60    -0.8059617103E-001+/-     0.028662%    +i   0.1616655989E+000+/-     0.009990%
 61    -0.9026725191E-001+/-     0.025655%    +i   0.1523041376E+000+/-     0.009936%
 62    -0.1115539897E+000+/-     0.021796%    +i   0.1487636027E+000+/-     0.009743%
 63    -0.1123280896E+000+/-     0.022193%    +i   0.1420197355E+000+/-     0.009587%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
   22500000000.0000        604925332.000000     
 (25600.0000000000,0.000000000000000E+000)
 (525920372.000000,2.943288737916537E-002)
 (29445.6904955186,-1.647914281891249E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1032208922E+000+/-     0.022929%    +i  -0.6534204849E-001+/-     0.020079%
  1    -0.1125303867E+000+/-     0.022377%    +i  -0.1424122262E+000+/-     0.009687%
  2    -0.1099615318E+000+/-     0.022314%    +i  -0.1487176872E+000+/-     0.009860%
  3    -0.8990572798E-001+/-     0.026027%    +i  -0.1527586087E+000+/-     0.010036%
  4    -0.7954731308E-001+/-     0.029279%    +i  -0.1612937292E+000+/-     0.010118%
  5    -0.6521533416E-001+/-     0.034579%    +i  -0.1631360011E+000+/-     0.010424%
  6    -0.5306732555E-001+/-     0.041050%    +i  -0.1641820818E+000+/-     0.010742%
  7    -0.4287365536E-001+/-     0.048926%    +i  -0.1702497184E+000+/-     0.010838%
  8    -0.2930458927E-001+/-     0.068960%    +i  -0.1690126040E+000+/-     0.011205%
  9    -0.1398298240E-001+/-     0.142205%    +i  -0.1717560511E+000+/-     0.011356%
 10    -0.2441456944E-002+/-     0.794490%    +i  -0.1730954493E+000+/-     0.011625%
 11     0.9404290065E-002+/-     0.201037%    +i  -0.1747467366E+000+/-     0.011870%
 12     0.2510778272E-001+/-     0.073341%    +i  -0.1727360990E+000+/-     0.012166%
 13     0.3794673584E-001+/-     0.047476%    +i  -0.1672267189E+000+/-     0.012641%
 14     0.5028224225E-001+/-     0.034798%    +i  -0.1626036225E+000+/-     0.013061%
 15     0.6665381734E-001+/-     0.026615%    +i  -0.1616482644E+000+/-     0.013439%
 16     0.7746149980E-001+/-     0.022634%    +i  -0.1576828553E+000+/-     0.013926%
 17     0.8245646657E-001+/-     0.020252%    +i  -0.1507840688E+000+/-     0.014498%
 18     0.9291106821E-001+/-     0.018056%    +i  -0.1434259629E+000+/-     0.015323%
 19     0.1076221601E+000+/-     0.015746%    +i  -0.1372751690E+000+/-     0.015943%
 20     0.1147902997E+000+/-     0.014772%    +i  -0.1246540592E+000+/-     0.017361%
 21     0.1231995206E+000+/-     0.013647%    +i  -0.1229803410E+000+/-     0.017831%
 22     0.1348456439E+000+/-     0.012788%    +i  -0.1131633298E+000+/-     0.019330%
 23     0.1438683144E+000+/-     0.012153%    +i  -0.1015818670E+000+/-     0.021187%
 24     0.1482076625E+000+/-     0.011783%    +i  -0.8989975645E-001+/-     0.023620%
 25     0.1550716244E+000+/-     0.011388%    +i  -0.8146498216E-001+/-     0.026114%
 26     0.1631470886E+000+/-     0.011058%    +i  -0.6659102539E-001+/-     0.031600%
 27     0.1662422615E+000+/-     0.010815%    +i  -0.6484929506E-001+/-     0.032797%
 28     0.1693003732E+000+/-     0.010715%    +i  -0.4628880866E-001+/-     0.044617%
 29     0.1767375435E+000+/-     0.010471%    +i  -0.3511220342E-001+/-     0.059387%
 30     0.1780888708E+000+/-     0.010408%    +i  -0.2271850652E-001+/-     0.090418%
 31     0.1776829754E+000+/-     0.010417%    +i  -0.1582405816E-001+/-     0.129020%
 32     0.1716669600E+000+/-     0.010563%    +i  -0.9607261039E-011+/-     0.000000%
 33     0.1776829754E+000+/-     0.010417%    +i   0.1582405814E-001+/-     0.129020%
 34     0.1780888708E+000+/-     0.010408%    +i   0.2271850650E-001+/-     0.090418%
 35     0.1767375435E+000+/-     0.010471%    +i   0.3511220340E-001+/-     0.059387%
 36     0.1693003732E+000+/-     0.010715%    +i   0.4628880864E-001+/-     0.044617%
 37     0.1662422615E+000+/-     0.010815%    +i   0.6484929504E-001+/-     0.032797%
 38     0.1631470886E+000+/-     0.011058%    +i   0.6659102537E-001+/-     0.031600%
 39     0.1550716244E+000+/-     0.011388%    +i   0.8146498214E-001+/-     0.026114%
 40     0.1482076625E+000+/-     0.011783%    +i   0.8989975643E-001+/-     0.023620%
 41     0.1438683144E+000+/-     0.012153%    +i   0.1015818670E+000+/-     0.021187%
 42     0.1348456439E+000+/-     0.012788%    +i   0.1131633298E+000+/-     0.019330%
 43     0.1231995206E+000+/-     0.013647%    +i   0.1229803410E+000+/-     0.017831%
 44     0.1147902997E+000+/-     0.014772%    +i   0.1246540592E+000+/-     0.017361%
 45     0.1076221601E+000+/-     0.015746%    +i   0.1372751690E+000+/-     0.015943%
 46     0.9291106823E-001+/-     0.018056%    +i   0.1434259629E+000+/-     0.015323%
 47     0.8245646659E-001+/-     0.020252%    +i   0.1507840688E+000+/-     0.014498%
 48     0.7746149982E-001+/-     0.022634%    +i   0.1576828552E+000+/-     0.013926%
 49     0.6665381736E-001+/-     0.026615%    +i   0.1616482644E+000+/-     0.013439%
 50     0.5028224227E-001+/-     0.034798%    +i   0.1626036225E+000+/-     0.013061%
 51     0.3794673586E-001+/-     0.047476%    +i   0.1672267189E+000+/-     0.012641%
 52     0.2510778274E-001+/-     0.073341%    +i   0.1727360990E+000+/-     0.012166%
 53     0.9404290085E-002+/-     0.201037%    +i   0.1747467366E+000+/-     0.011870%
 54    -0.2441456925E-002+/-     0.794490%    +i   0.1730954493E+000+/-     0.011625%
 55    -0.1398298238E-001+/-     0.142205%    +i   0.1717560511E+000+/-     0.011356%
 56    -0.2930458925E-001+/-     0.068960%    +i   0.1690126040E+000+/-     0.011205%
 57    -0.4287365534E-001+/-     0.048926%    +i   0.1702497184E+000+/-     0.010838%
 58    -0.5306732553E-001+/-     0.041050%    +i   0.1641820818E+000+/-     0.010742%
 59    -0.6521533414E-001+/-     0.034579%    +i   0.1631360011E+000+/-     0.010424%
 60    -0.7954731306E-001+/-     0.029279%    +i   0.1612937292E+000+/-     0.010118%
 61    -0.8990572796E-001+/-     0.026027%    +i   0.1527586087E+000+/-     0.010036%
 62    -0.1099615318E+000+/-     0.022314%    +i   0.1487176872E+000+/-     0.009860%
 63    -0.1125303867E+000+/-     0.022377%    +i   0.1424122262E+000+/-     0.009687%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
   23000000000.0000        617904766.000000     
 (25600.0000000000,0.000000000000000E+000)
 (537048822.000000,2.848285795511435E-002)
 (29454.2346274805,-1.562131312283443E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1035380066E+000+/-     0.022608%    +i  -0.6516464632E-001+/-     0.019864%
  1    -0.1125363528E+000+/-     0.022086%    +i  -0.1415855324E+000+/-     0.009600%
  2    -0.1101330013E+000+/-     0.022026%    +i  -0.1483533916E+000+/-     0.009752%
  3    -0.8959019518E-001+/-     0.025809%    +i  -0.1521270430E+000+/-     0.009936%
  4    -0.7972829757E-001+/-     0.028866%    +i  -0.1608137715E+000+/-     0.010013%
  5    -0.6507034050E-001+/-     0.034225%    +i  -0.1624315783E+000+/-     0.010323%
  6    -0.5312703225E-001+/-     0.040553%    +i  -0.1639845261E+000+/-     0.010618%
  7    -0.4298498785E-001+/-     0.048204%    +i  -0.1696629433E+000+/-     0.010729%
  8    -0.3004559215E-001+/-     0.066511%    +i  -0.1691820865E+000+/-     0.011066%
  9    -0.1361576173E-001+/-     0.144376%    +i  -0.1710405502E+000+/-     0.011246%
 10    -0.2661249828E-002+/-     0.720311%    +i  -0.1727915095E+000+/-     0.011498%
 11     0.9053026278E-002+/-     0.206018%    +i  -0.1739640002E+000+/-     0.011759%
 12     0.2471733113E-001+/-     0.073704%    +i  -0.1730765104E+000+/-     0.012009%
 13     0.3789527080E-001+/-     0.047019%    +i  -0.1670281126E+000+/-     0.012500%
 14     0.4992731033E-001+/-     0.034628%    +i  -0.1625030984E+000+/-     0.012913%
 15     0.6609443252E-001+/-     0.026524%    +i  -0.1623826866E+000+/-     0.013246%
 16     0.7737058474E-001+/-     0.022412%    +i  -0.1577930595E+000+/-     0.013758%
 17     0.8204476290E-001+/-     0.020103%    +i  -0.1509850185E+000+/-     0.014316%
 18     0.9249207493E-001+/-     0.017911%    +i  -0.1441276468E+000+/-     0.015095%
 19     0.1072818607E+000+/-     0.015602%    +i  -0.1379937992E+000+/-     0.015705%
 20     0.1146152744E+000+/-     0.014616%    +i  -0.1249513558E+000+/-     0.017132%
 21     0.1235135245E+000+/-     0.013476%    +i  -0.1228788032E+000+/-     0.017646%
 22     0.1343143338E+000+/-     0.012668%    +i  -0.1126785482E+000+/-     0.019158%
 23     0.1433207733E+000+/-     0.012033%    +i  -0.1017481466E+000+/-     0.020908%
 24     0.1481390840E+000+/-     0.011648%    +i  -0.8987627900E-001+/-     0.023361%
 25     0.1547824897E+000+/-     0.011262%    +i  -0.8179908249E-001+/-     0.025722%
 26     0.1623838891E+000+/-     0.010950%    +i  -0.6696586222E-001+/-     0.031047%
 27     0.1661586982E+000+/-     0.010689%    +i  -0.6457309377E-001+/-     0.032554%
 28     0.1698893864E+000+/-     0.010567%    +i  -0.4590588141E-001+/-     0.044544%
 29     0.1763187654E+000+/-     0.010357%    +i  -0.3535020235E-001+/-     0.058297%
 30     0.1778059521E+000+/-     0.010289%    +i  -0.2324362102E-001+/-     0.087393%
 31     0.1776698426E+000+/-     0.010292%    +i  -0.1546711556E-001+/-     0.130559%
 32     0.1716214454E+000+/-     0.010437%    +i  -0.9102094726E-011+/-     0.000000%
 33     0.1776698426E+000+/-     0.010292%    +i   0.1546711554E-001+/-     0.130559%
 34     0.1778059521E+000+/-     0.010289%    +i   0.2324362100E-001+/-     0.087393%
 35     0.1763187654E+000+/-     0.010357%    +i   0.3535020233E-001+/-     0.058297%
 36     0.1698893864E+000+/-     0.010567%    +i   0.4590588139E-001+/-     0.044544%
 37     0.1661586982E+000+/-     0.010689%    +i   0.6457309375E-001+/-     0.032554%
 38     0.1623838892E+000+/-     0.010950%    +i   0.6696586221E-001+/-     0.031047%
 39     0.1547824897E+000+/-     0.011262%    +i   0.8179908247E-001+/-     0.025722%
 40     0.1481390840E+000+/-     0.011648%    +i   0.8987627898E-001+/-     0.023361%
 41     0.1433207733E+000+/-     0.012033%    +i   0.1017481466E+000+/-     0.020908%
 42     0.1343143338E+000+/-     0.012668%    +i   0.1126785482E+000+/-     0.019158%
 43     0.1235135245E+000+/-     0.013476%    +i   0.1228788032E+000+/-     0.017646%
 44     0.1146152744E+000+/-     0.014616%    +i   0.1249513558E+000+/-     0.017132%
 45     0.1072818607E+000+/-     0.015602%    +i   0.1379937991E+000+/-     0.015705%
 46     0.9249207494E-001+/-     0.017911%    +i   0.1441276468E+000+/-     0.015095%
 47     0.8204476291E-001+/-     0.020103%    +i   0.1509850185E+000+/-     0.014316%
 48     0.7737058476E-001+/-     0.022412%    +i   0.1577930594E+000+/-     0.013758%
 49     0.6609443254E-001+/-     0.026524%    +i   0.1623826866E+000+/-     0.013246%
 50     0.4992731034E-001+/-     0.034628%    +i   0.1625030984E+000+/-     0.012913%
 51     0.3789527082E-001+/-     0.047019%    +i   0.1670281126E+000+/-     0.012500%
 52     0.2471733115E-001+/-     0.073704%    +i   0.1730765104E+000+/-     0.012009%
 53     0.9053026296E-002+/-     0.206018%    +i   0.1739640002E+000+/-     0.011759%
