 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
 19     0.1361326918E+000+/-     0.018534%    +i  -0.1308579446E+000+/-     0.020735%
 20     0.1456427963E+000+/-     0.018001%    +i  -0.1209150832E+000+/-     0.021493%
 21     0.1502444401E+000+/-     0.017791%    +i  -0.1103983341E+000+/-     0.022491%
 22     0.1585644275E+000+/-     0.017446%    +i  -0.1039224023E+000+/-     0.023584%
 23     0.1570434790E+000+/-     0.017567%    +i  -0.9211570926E-001+/-     0.025214%
 24     0.1648210297E+000+/-     0.017359%    +i  -0.8122203541E-001+/-     0.027606%
 25     0.1726741614E+000+/-     0.017051%    +i  -0.7126373733E-001+/-     0.029681%
 26     0.1737551592E+000+/-     0.017089%    +i  -0.6109987009E-001+/-     0.033043%
 27     0.1854888898E+000+/-     0.016762%    +i  -0.4763342102E-001+/-     0.041663%
 28     0.1785461987E+000+/-     0.016978%    +i  -0.4546488881E-001+/-     0.041803%
 29     0.1883484443E+000+/-     0.016639%    +i  -0.3326428636E-001+/-     0.055348%
 30     0.1892652904E+000+/-     0.016742%    +i  -0.1938120630E-001+/-     0.096214%
 31     0.1970063844E+000+/-     0.016380%    +i  -0.1126774638E-001+/-     0.158471%
 32     0.1890561697E+000+/-     0.016774%    +i  -0.3689216240E-010+/-     0.000000%
 33     0.1970063844E+000+/-     0.016380%    +i   0.1126774630E-001+/-     0.158471%
 34     0.1892652904E+000+/-     0.016742%    +i   0.1938120623E-001+/-     0.096214%
 35     0.1883484443E+000+/-     0.016639%    +i   0.3326428629E-001+/-     0.055348%
 36     0.1785461987E+000+/-     0.016978%    +i   0.4546488874E-001+/-     0.041803%
 37     0.1854888898E+000+/-     0.016762%    +i   0.4763342095E-001+/-     0.041663%
 38     0.1737551593E+000+/-     0.017089%    +i   0.6109987002E-001+/-     0.033043%
 39     0.1726741614E+000+/-     0.017051%    +i   0.7126373726E-001+/-     0.029681%
 40     0.1648210298E+000+/-     0.017359%    +i   0.8122203534E-001+/-     0.027606%
 41     0.1570434791E+000+/-     0.017567%    +i   0.9211570920E-001+/-     0.025214%
 42     0.1585644275E+000+/-     0.017446%    +i   0.1039224022E+000+/-     0.023584%
 43     0.1502444401E+000+/-     0.017791%    +i   0.1103983340E+000+/-     0.022491%
 44     0.1456427964E+000+/-     0.018001%    +i   0.1209150831E+000+/-     0.021493%
 45     0.1361326918E+000+/-     0.018534%    +i   0.1308579446E+000+/-     0.020735%
 46     0.1273060147E+000+/-     0.019330%    +i   0.1296372344E+000+/-     0.020652%
 47     0.1226648538E+000+/-     0.019722%    +i   0.1432617392E+000+/-     0.019714%
 48     0.1122872090E+000+/-     0.020911%    +i   0.1469209036E+000+/-     0.019377%
 49     0.1009633437E+000+/-     0.022265%    +i   0.1503084825E+000+/-     0.019171%
 50     0.9454549626E-001+/-     0.023713%    +i   0.1601297696E+000+/-     0.018581%
 51     0.8366617219E-001+/-     0.025738%    +i   0.1578874703E+000+/-     0.018446%
 52     0.7096818894E-001+/-     0.029544%    +i   0.1733464268E+000+/-     0.017782%
 53     0.6438116256E-001+/-     0.033551%    +i   0.1800641948E+000+/-     0.017384%
 54     0.5118495706E-001+/-     0.040526%    +i   0.1772748035E+000+/-     0.017367%
 55     0.3990711613E-001+/-     0.052982%    +i   0.1820284308E+000+/-     0.017077%
 56     0.2672375982E-001+/-     0.080000%    +i   0.1856682843E+000+/-     0.016841%
 57     0.2015907413E-001+/-     0.105885%    +i   0.1791733875E+000+/-     0.016951%
 58     0.7085013095E-002+/-     0.300920%    +i   0.1830369743E+000+/-     0.016558%
 59    -0.6041866384E-002+/-     0.382110%    +i   0.1911716563E+000+/-     0.016114%
 60    -0.1606094982E-001+/-     0.148515%    +i   0.1927098844E+000+/-     0.015897%
 61    -0.2504686631E-001+/-     0.095793%    +i   0.1804463276E+000+/-     0.016155%
 62    -0.3605319994E-001+/-     0.071190%    +i   0.1935426409E+000+/-     0.015423%
 63    -0.4565325011E-001+/-     0.056179%    +i   0.1797927711E+000+/-     0.015783%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
   7500000000.00000        176217622.000000     
 (25600.0000000000,0.000000000000000E+000)
 (145090553.000000,2.491432461318284E-002)
 (31092.1078590141,-5.339002795775203E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.7224535087E-001+/-     0.038135%    +i  -0.9298300377E-001+/-     0.029152%
  1    -0.4766538081E-001+/-     0.053206%    +i  -0.1735810872E+000+/-     0.015441%
  2    -0.3661466625E-001+/-     0.068031%    +i  -0.1841703286E+000+/-     0.015179%
  3    -0.2479172258E-001+/-     0.095695%    +i  -0.1732994731E+000+/-     0.015846%
  4    -0.1939986197E-001+/-     0.122044%    +i  -0.1871178552E+000+/-     0.015565%
  5    -0.7635784498E-002+/-     0.299336%    +i  -0.1843406077E+000+/-     0.015819%
  6     0.5466218288E-002+/-     0.392013%    +i  -0.1773312669E+000+/-     0.016248%
  7     0.1797214214E-001+/-     0.117740%    +i  -0.1728091999E+000+/-     0.016671%
  8     0.2547671523E-001+/-     0.083750%    +i  -0.1791167232E+000+/-     0.016568%
  9     0.3782375300E-001+/-     0.055585%    +i  -0.1758040495E+000+/-     0.016822%
 10     0.4968500131E-001+/-     0.041608%    +i  -0.1702397512E+000+/-     0.017152%
 11     0.5939547522E-001+/-     0.035146%    +i  -0.1737721234E+000+/-     0.017177%
 12     0.6690031295E-001+/-     0.030622%    +i  -0.1678221004E+000+/-     0.017582%
 13     0.7840754803E-001+/-     0.026528%    +i  -0.1539712816E+000+/-     0.018266%
 14     0.8988625162E-001+/-     0.024042%    +i  -0.1537726704E+000+/-     0.018463%
 15     0.9807582022E-001+/-     0.022426%    +i  -0.1442894647E+000+/-     0.019119%
 16     0.1070928345E+000+/-     0.021063%    +i  -0.1448244093E+000+/-     0.019249%
 17     0.1171692873E+000+/-     0.019736%    +i  -0.1382890998E+000+/-     0.019694%
 18     0.1216420692E+000+/-     0.019265%    +i  -0.1245808107E+000+/-     0.020712%
 19     0.1307947643E+000+/-     0.018410%    +i  -0.1264729764E+000+/-     0.020822%
 20     0.1399697784E+000+/-     0.017820%    +i  -0.1172772245E+000+/-     0.021657%
 21     0.1457499558E+000+/-     0.017543%    +i  -0.1072165165E+000+/-     0.022844%
 22     0.1531566881E+000+/-     0.017161%    +i  -0.1015394159E+000+/-     0.023897%
 23     0.1509605584E+000+/-     0.017314%    +i  -0.8746747895E-001+/-     0.025855%
 24     0.1580157209E+000+/-     0.017057%    +i  -0.7907050147E-001+/-     0.028037%
 25     0.1666799656E+000+/-     0.016693%    +i  -0.7054085435E-001+/-     0.030292%
 26     0.1674818612E+000+/-     0.016740%    +i  -0.5954958158E-001+/-     0.034116%
 27     0.1787258373E+000+/-     0.016416%    +i  -0.4581575811E-001+/-     0.043534%
 28     0.1710806694E+000+/-     0.016654%    +i  -0.4407561682E-001+/-     0.043224%
 29     0.1801989449E+000+/-     0.016326%    +i  -0.3244321518E-001+/-     0.057105%
 30     0.1817958232E+000+/-     0.016396%    +i  -0.1932768352E-001+/-     0.097231%
 31     0.1893972083E+000+/-     0.016038%    +i  -0.1264275243E-001+/-     0.144100%
 32     0.1819375507E+000+/-     0.016419%    +i  -0.3124153230E-010+/-     0.000000%
 33     0.1893972083E+000+/-     0.016038%    +i   0.1264275237E-001+/-     0.144100%
 34     0.1817958232E+000+/-     0.016396%    +i   0.1932768346E-001+/-     0.097231%
 35     0.1801989449E+000+/-     0.016326%    +i   0.3244321512E-001+/-     0.057105%
 36     0.1710806694E+000+/-     0.016654%    +i   0.4407561676E-001+/-     0.043224%
 37     0.1787258373E+000+/-     0.016416%    +i   0.4581575804E-001+/-     0.043534%
 38     0.1674818612E+000+/-     0.016740%    +i   0.5954958153E-001+/-     0.034116%
 39     0.1666799656E+000+/-     0.016693%    +i   0.7054085429E-001+/-     0.030292%
 40     0.1580157210E+000+/-     0.017057%    +i   0.7907050142E-001+/-     0.028037%
 41     0.1509605585E+000+/-     0.017314%    +i   0.8746747890E-001+/-     0.025855%
 42     0.1531566882E+000+/-     0.017161%    +i   0.1015394159E+000+/-     0.023897%
 43     0.1457499558E+000+/-     0.017543%    +i   0.1072165165E+000+/-     0.022844%
 44     0.1399697784E+000+/-     0.017820%    +i   0.1172772244E+000+/-     0.021657%
 45     0.1307947644E+000+/-     0.018410%    +i   0.1264729764E+000+/-     0.020822%
 46     0.1216420693E+000+/-     0.019265%    +i   0.1245808107E+000+/-     0.020712%
 47     0.1171692874E+000+/-     0.019736%    +i   0.1382890998E+000+/-     0.019694%
 48     0.1070928346E+000+/-     0.021063%    +i   0.1448244093E+000+/-     0.019249%
 49     0.9807582027E-001+/-     0.022426%    +i   0.1442894646E+000+/-     0.019119%
 50     0.8988625167E-001+/-     0.024042%    +i   0.1537726704E+000+/-     0.018463%
 51     0.7840754808E-001+/-     0.026528%    +i   0.1539712816E+000+/-     0.018266%
 52     0.6690031300E-001+/-     0.030622%    +i   0.1678221003E+000+/-     0.017582%
 53     0.5939547528E-001+/-     0.035146%    +i   0.1737721234E+000+/-     0.017177%
 54     0.4968500136E-001+/-     0.041608%    +i   0.1702397511E+000+/-     0.017152%
 55     0.3782375306E-001+/-     0.055585%    +i   0.1758040495E+000+/-     0.016822%
 56     0.2547671529E-001+/-     0.083750%    +i   0.1791167232E+000+/-     0.016568%
 57     0.1797214220E-001+/-     0.117740%    +i   0.1728091999E+000+/-     0.016671%
 58     0.5466218349E-002+/-     0.392013%    +i   0.1773312669E+000+/-     0.016248%
 59    -0.7635784435E-002+/-     0.299336%    +i   0.1843406077E+000+/-     0.015819%
 60    -0.1939986191E-001+/-     0.122044%    +i   0.1871178552E+000+/-     0.015565%
 61    -0.2479172252E-001+/-     0.095695%    +i   0.1732994732E+000+/-     0.015846%
 62    -0.3661466618E-001+/-     0.068031%    +i   0.1841703286E+000+/-     0.015179%
 63    -0.4766538075E-001+/-     0.053206%    +i   0.1735810872E+000+/-     0.015441%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
   8000000000.00000        190658796.000000     
 (25600.0000000000,0.000000000000000E+000)
 (158050694.000000,2.381740755358092E-002)
 (30881.6434403002,-4.653701095054979E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.7368050218E-001+/-     0.037066%    +i  -0.8878082605E-001+/-     0.028543%
  1    -0.4691562930E-001+/-     0.052845%    +i  -0.1668987245E+000+/-     0.015162%
  2    -0.3875173075E-001+/-     0.063130%    +i  -0.1782270989E+000+/-     0.014892%
  3    -0.2617633877E-001+/-     0.089239%    +i  -0.1680043642E+000+/-     0.015543%
  4    -0.1992675321E-001+/-     0.115930%    +i  -0.1797396545E+000+/-     0.015319%
  5    -0.8113068052E-002+/-     0.278358%    +i  -0.1783363754E+000+/-     0.015537%
  6     0.4911592826E-002+/-     0.430045%    +i  -0.1706434491E+000+/-     0.016000%
  7     0.1629261225E-001+/-     0.129541%    +i  -0.1687185988E+000+/-     0.016358%
  8     0.2577735987E-001+/-     0.081907%    +i  -0.1718169536E+000+/-     0.016341%
  9     0.3493279057E-001+/-     0.058526%    +i  -0.1695086227E+000+/-     0.016605%
 10     0.4748237019E-001+/-     0.042540%    +i  -0.1634698219E+000+/-     0.016962%
 11     0.5765852840E-001+/-     0.035687%    +i  -0.1675295726E+000+/-     0.016981%
 12     0.6423942947E-001+/-     0.031340%    +i  -0.1630461661E+000+/-     0.017373%
 13     0.7589529648E-001+/-     0.027001%    +i  -0.1506022846E+000+/-     0.018068%
 14     0.8465900932E-001+/-     0.024453%    +i  -0.1503340660E+000+/-     0.018263%
 15     0.9323579386E-001+/-     0.022581%    +i  -0.1397881293E+000+/-     0.018979%
 16     0.1032203205E+000+/-     0.021146%    +i  -0.1436134490E+000+/-     0.019051%
 17     0.1136848301E+000+/-     0.019692%    +i  -0.1349253014E+000+/-     0.019625%
 18     0.1166693107E+000+/-     0.019174%    +i  -0.1214413809E+000+/-     0.020655%
 19     0.1262515608E+000+/-     0.018253%    +i  -0.1242009569E+000+/-     0.020759%
 20     0.1351074410E+000+/-     0.017640%    +i  -0.1134463838E+000+/-     0.021749%
 21     0.1422367337E+000+/-     0.017263%    +i  -0.1060445694E+000+/-     0.022937%
 22     0.1475883059E+000+/-     0.016931%    +i  -0.9793263710E-001+/-     0.024102%
 23     0.1460748340E+000+/-     0.017047%    +i  -0.8434466425E-001+/-     0.026258%
 24     0.1553837740E+000+/-     0.016687%    +i  -0.7700936622E-001+/-     0.028749%
 25     0.1608793617E+000+/-     0.016416%    +i  -0.6746081467E-001+/-     0.031084%
 26     0.1628507664E+000+/-     0.016402%    +i  -0.5757207244E-001+/-     0.035204%
 27     0.1733204983E+000+/-     0.016089%    +i  -0.4363145697E-001+/-     0.045483%
 28     0.1648982345E+000+/-     0.016348%    +i  -0.4275057209E-001+/-     0.044311%
 29     0.1755249018E+000+/-     0.015965%    +i  -0.3083572643E-001+/-     0.060824%
 30     0.1760115722E+000+/-     0.016061%    +i  -0.1822256856E-001+/-     0.103103%
 31     0.1828937817E+000+/-     0.015724%    +i  -0.1292041770E-001+/-     0.141585%
 32     0.1756320576E+000+/-     0.016100%    +i  -0.2646682649E-010+/-     0.000000%
 33     0.1828937817E+000+/-     0.015724%    +i   0.1292041764E-001+/-     0.141585%
 34     0.1760115722E+000+/-     0.016061%    +i   0.1822256851E-001+/-     0.103103%
 35     0.1755249018E+000+/-     0.015965%    +i   0.3083572638E-001+/-     0.060824%
 36     0.1648982345E+000+/-     0.016348%    +i   0.4275057204E-001+/-     0.044311%
 37     0.1733204983E+000+/-     0.016089%    +i   0.4363145691E-001+/-     0.045483%
 38     0.1628507664E+000+/-     0.016402%    +i   0.5757207239E-001+/-     0.035204%
 39     0.1608793617E+000+/-     0.016416%    +i   0.6746081463E-001+/-     0.031084%
 40     0.1553837740E+000+/-     0.016687%    +i   0.7700936617E-001+/-     0.028749%
 41     0.1460748340E+000+/-     0.017047%    +i   0.8434466420E-001+/-     0.026258%
 42     0.1475883060E+000+/-     0.016931%    +i   0.9793263705E-001+/-     0.024102%
 43     0.1422367337E+000+/-     0.017263%    +i   0.1060445693E+000+/-     0.022937%
 44     0.1351074410E+000+/-     0.017640%    +i   0.1134463837E+000+/-     0.021749%
 45     0.1262515608E+000+/-     0.018253%    +i   0.1242009568E+000+/-     0.020759%
 46     0.1166693107E+000+/-     0.019174%    +i   0.1214413809E+000+/-     0.020655%
 47     0.1136848301E+000+/-     0.019692%    +i   0.1349253014E+000+/-     0.019625%
 48     0.1032203206E+000+/-     0.021146%    +i   0.1436134490E+000+/-     0.019051%
 49     0.9323579390E-001+/-     0.022581%    +i   0.1397881292E+000+/-     0.018979%
 50     0.8465900937E-001+/-     0.024453%    +i   0.1503340659E+000+/-     0.018263%
 51     0.7589529653E-001+/-     0.027001%    +i   0.1506022845E+000+/-     0.018068%
 52     0.6423942952E-001+/-     0.031340%    +i   0.1630461661E+000+/-     0.017373%
 53     0.5765852845E-001+/-     0.035687%    +i   0.1675295726E+000+/-     0.016981%
 54     0.4748237024E-001+/-     0.042540%    +i   0.1634698218E+000+/-     0.016962%
 55     0.3493279062E-001+/-     0.058526%    +i   0.1695086227E+000+/-     0.016605%
 56     0.2577735992E-001+/-     0.081907%    +i   0.1718169536E+000+/-     0.016341%
 57     0.1629261230E-001+/-     0.129541%    +i   0.1687185988E+000+/-     0.016358%
 58     0.4911592877E-002+/-     0.430045%    +i   0.1706434491E+000+/-     0.016000%
 59    -0.8113067998E-002+/-     0.278358%    +i   0.1783363754E+000+/-     0.015537%
 60    -0.1992675316E-001+/-     0.115930%    +i   0.1797396545E+000+/-     0.015319%
 61    -0.2617633872E-001+/-     0.089239%    +i   0.1680043642E+000+/-     0.015543%
 62    -0.3875173069E-001+/-     0.063130%    +i   0.1782270989E+000+/-     0.014892%
 63    -0.4691562925E-001+/-     0.052845%    +i   0.1668987245E+000+/-     0.015162%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
   8500000000.00000        205089020.000000     
 (25600.0000000000,0.000000000000000E+000)
 (171010225.000000,2.247625837097814E-002)
 (30701.5496412568,-4.035173698685559E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.7569854343E-001+/-     0.035899%    +i  -0.8558807767E-001+/-     0.027905%
  1    -0.4784916364E-001+/-     0.051274%    +i  -0.1631130828E+000+/-     0.014832%
  2    -0.3861470369E-001+/-     0.062072%    +i  -0.1723824982E+000+/-     0.014634%
  3    -0.2666593676E-001+/-     0.087039%    +i  -0.1645155737E+000+/-     0.015210%
  4    -0.1977294417E-001+/-     0.114805%    +i  -0.1740093740E+000+/-     0.015058%
  5    -0.9462317685E-002+/-     0.237376%    +i  -0.1750843579E+000+/-     0.015216%
  6     0.5248763687E-002+/-     0.400250%    +i  -0.1657036872E+000+/-     0.015729%
  7     0.1555197683E-001+/-     0.134010%    +i  -0.1639169841E+000+/-     0.016092%
  8     0.2472430215E-001+/-     0.083857%    +i  -0.1664027800E+000+/-     0.016107%
  9     0.3095558889E-001+/-     0.063988%    +i  -0.1655324188E+000+/-     0.016360%
 10     0.4589514640E-001+/-     0.043404%    +i  -0.1589946618E+000+/-     0.016734%
 11     0.5444222734E-001+/-     0.036880%    +i  -0.1639243940E+000+/-     0.016741%
 12     0.6215667063E-001+/-     0.031770%    +i  -0.1584328175E+000+/-     0.017171%
 13     0.7299174487E-001+/-     0.027377%    +i  -0.1473594976E+000+/-     0.017857%
 14     0.8033572172E-001+/-     0.024705%    +i  -0.1457774352E+000+/-     0.018091%
 15     0.8977665688E-001+/-     0.022643%    +i  -0.1354595884E+000+/-     0.018844%
 16     0.9868953670E-001+/-     0.021194%    +i  -0.1413491864E+000+/-     0.018829%
 17     0.1099218858E+000+/-     0.019617%    +i  -0.1307061744E+000+/-     0.019540%
 18     0.1128165378E+000+/-     0.019055%    +i  -0.1192051582E+000+/-     0.020541%
 19     0.1217382108E+000+/-     0.018115%    +i  -0.1200686925E+000+/-     0.020720%
 20     0.1303751794E+000+/-     0.017453%    +i  -0.1111571957E+000+/-     0.021675%
 21     0.1397275689E+000+/-     0.016999%    +i  -0.1031717923E+000+/-     0.023102%
